id,title,videoUrl,genre,language,author,thumbnailUrl,duration,year,rating,description,favoriteLength,views,linkedArticle,isTrending,isPremium
e6d03f93-76b4-44e2-95fe-b136c0c8b634,1682484840140,videos/1-al_islam/1682484840140.mp4,1-al_islam,fr,,thumbnails/1-al_islam/cpl3.png,2m51s,2023,5.79,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,27444,,False,False
46696a5a-9dd5-41ba-899f-4a28d0168cd0,1682879383811,videos/1-al_islam/1682879383811.mp4,1-al_islam,fr,,thumbnails/1-al_islam/cpl3.png,4m12s,2023,5,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,61357,,False,False
b3ccc891-bd2a-4c22-84a6-30d4e2065b98,1682889325776,videos/1-al_islam/1682889325776.mp4,1-al_islam,fr,,thumbnails/1-al_islam/cpl3.png,2m3s,2023,8.59,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,56978,,False,False
3f603109-062a-4593-bf39-180d3d7f6dd7,1682921456520,videos/1-al_islam/1682921456520.mp4,1-al_islam,fr,,thumbnails/1-al_islam/cpl3.png,2m59s,2023,7.79,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,38483,,False,False
a66040a4-e238-40e7-ac91-56c09c212d87,1683151270716,videos/1-al_islam/1683151270716.mp4,1-al_islam,fr,,thumbnails/1-al_islam/cpl3.png,0m40s,2023,4.97,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,34783,,False,False
a7bd91ec-80a2-4e2e-9cd3-40df57f0ae50,1683151348279,videos/1-al_islam/1683151348279.mp4,1-al_islam,fr,,thumbnails/1-al_islam/cpl3.png,2m41s,2023,7.45,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,47118,,False,False
4b203c70-d899-4d8d-ace2-4e3ec36ce9d1,1683235451624,videos/1-al_islam/1683235451624.mp4,1-al_islam,fr,,thumbnails/1-al_islam/cpl3.png,1m29s,2023,5.99,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,20172,,False,False
8ead262a-9fbc-40ed-9d3a-3d11473cb119,1683398452107,videos/1-al_islam/1683398452107.mp4,1-al_islam,fr,,thumbnails/1-al_islam/cpl3.png,0m58s,2023,4.08,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,65501,,False,False
74d6af16-a4be-45b3-966b-4830e18d3909,1683473117332,videos/1-al_islam/1683473117332.mp4,1-al_islam,fr,,thumbnails/1-al_islam/cpl3.png,5m38s,2023,4.79,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,38958,,False,False
4229e9d5-a1cd-41b3-b738-0e985369df45,1683663876739,videos/1-al_islam/1683663876739.mp4,1-al_islam,fr,,thumbnails/1-al_islam/cpl3.png,2m37s,2023,6.61,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,63658,,False,False
464dcfb0-1d69-4bae-85a9-fe72bbddc6ea,1684045853764,videos/1-al_islam/1684045853764.mp4,1-al_islam,fr,,thumbnails/1-al_islam/cpl3.png,0m41s,2023,8.36,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,12479,,False,False
9ec44ed9-0325-4535-b858-beb1c223b751,1684057905651,videos/1-al_islam/1684057905651.mp4,1-al_islam,fr,,thumbnails/1-al_islam/cpl3.png,0m50s,2023,5.41,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,50179,,False,False
9f990620-0327-44d5-b77b-d4e8a4884bc4,1684178950636,videos/1-al_islam/1684178950636.mp4,1-al_islam,fr,,thumbnails/1-al_islam/cpl3.png,1m34s,2023,9.89,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,2088,,False,False
3be86c02-7744-4dd2-93eb-3df9db868b21,1684180299087,videos/1-al_islam/1684180299087.mp4,1-al_islam,fr,,thumbnails/1-al_islam/cpl3.png,0m40s,2023,8.62,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,361,,False,False
24c47a6d-033c-4446-b614-03e597210a03,1684180664276,videos/1-al_islam/1684180664276.mp4,1-al_islam,fr,,thumbnails/1-al_islam/cpl3.png,0m51s,2023,6.6,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,12872,,False,False
081c3736-4446-4e9b-ac21-c965e49b41bd,1684186528114,videos/1-al_islam/1684186528114.mp4,1-al_islam,fr,,thumbnails/1-al_islam/cpl3.png,10m0s,2023,8.43,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,70690,,False,False
5d00dbd0-3c1b-4c1f-85c4-d16599a3364d,1684483873491,videos/1-al_islam/1684483873491.mp4,1-al_islam,fr,,thumbnails/1-al_islam/cpl3.png,0m51s,2023,4.29,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,20031,,False,False
bcd9f4fa-2979-47db-8282-a8f6cbe9c63b,Le libre arbitre depuis Adam,videos/1-al_islam/1684784337289.mp4,1-al_islam,fr,,thumbnails/1-al_islam/cpl3.png,1m40s,2023,6.28,"Le libre arbitre, l'important ce n'est pas d'etre parfait ou de prendre toujours une décision propre a soi",0,52987,,False,False
a82b5cf3-868f-4b95-b1e7-8b6f1cebcbbe,1684875550984,videos/1-al_islam/1684875550984.mp4,1-al_islam,fr,,thumbnails/1-al_islam/cpl3.png,1m2s,2023,5.86,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,27527,,False,False
945d8560-7201-4b12-b6e1-c114d242afb8,1685120051300,videos/1-al_islam/1685120051300.mp4,1-al_islam,fr,,thumbnails/1-al_islam/cpl3.png,0m24s,2023,5.94,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,70080,,False,False
2122d5d6-76bc-47d5-8d11-3e11c070cb0f,1685120231083,videos/1-al_islam/1685120231083.mp4,1-al_islam,fr,,thumbnails/1-al_islam/cpl3.png,0m40s,2023,8.77,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,62695,,False,False
d171f4c9-2f4a-47bf-b76d-f341523c7349,1685191412358,videos/1-al_islam/1685191412358.mp4,1-al_islam,fr,,thumbnails/1-al_islam/cpl3.png,2m59s,2023,8.17,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,38651,,False,False
fe475ca1-5a70-48c6-b17a-6931a9f81d16,1685294425906,videos/1-al_islam/1685294425906.mp4,1-al_islam,fr,,thumbnails/1-al_islam/cpl3.png,1m10s,2023,7.43,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,18540,,False,False
982a7b73-7faf-484b-b2c5-0c7d7f92b59b,1685308819842,videos/1-al_islam/1685308819842.mp4,1-al_islam,fr,,thumbnails/1-al_islam/cpl3.png,2m9s,2023,8.18,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,3591,,False,False
8d079760-d14a-41d2-b600-fe1723644a80,1685358959603,videos/1-al_islam/1685358959603.mp4,1-al_islam,fr,,thumbnails/1-al_islam/cpl3.png,1m47s,2023,5.29,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,56766,,False,False
4cdd6e0e-49fa-49c2-baec-1ff9f097be5a,1685391389583,videos/1-al_islam/1685391389583.mp4,1-al_islam,fr,,thumbnails/1-al_islam/cpl3.png,2m59s,2023,8.8,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,64562,,False,False
c859d416-9e75-4466-b4c0-deeddb16067e,1685397191600,videos/1-al_islam/1685397191600.mp4,1-al_islam,fr,,thumbnails/1-al_islam/cpl3.png,1m20s,2023,5.02,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,38432,,False,False
1991c832-3673-4991-8762-1c51fcd625d9,1685476355526,videos/1-al_islam/1685476355526.mp4,1-al_islam,fr,,thumbnails/1-al_islam/cpl3.png,2m23s,2023,6.29,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,9984,,False,False
28560465-9678-4d4f-881a-e2b4e5b17d39,1685560602799,videos/1-al_islam/1685560602799.mp4,1-al_islam,fr,,thumbnails/1-al_islam/cpl3.png,2m57s,2023,5,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,60749,,False,False
f4223d6a-c936-499f-aac1-c62d3b3d4125,1685768767451,videos/1-al_islam/1685768767451.mp4,1-al_islam,fr,,thumbnails/1-al_islam/cpl3.png,3m56s,2023,6.88,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,34752,,False,False
fcf9b8d4-7642-466e-ac72-3e6163b691ab,1686595441038,videos/1-al_islam/1686595441038.mp4,1-al_islam,fr,,thumbnails/1-al_islam/cpl3.png,1m42s,2023,4.29,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,7689,,False,False
7f33700b-3678-4053-8f04-af77de1dc164,1687088362360,videos/1-al_islam/1687088362360.mp4,1-al_islam,fr,,thumbnails/1-al_islam/cpl3.png,0m43s,2023,4.08,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,71146,,False,False
ea7eb8ce-4371-446a-859d-e70909d48525,1687411918306,videos/1-al_islam/1687411918306.mp4,1-al_islam,fr,,thumbnails/1-al_islam/cpl3.png,3m58s,2023,4.61,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,19904,,False,False
2349c508-43c0-46aa-aa13-a739bb59b470,1687890902118,videos/1-al_islam/1687890902118.mp4,1-al_islam,fr,,thumbnails/1-al_islam/cpl3.png,0m59s,2023,4.47,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,9722,,False,False
e7bd01e7-8d38-4358-b815-2e94d71ab23b,1688990165286,videos/1-al_islam/1688990165286.mp4,1-al_islam,fr,,thumbnails/1-al_islam/cpl3.png,1m9s,2023,5.15,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,73032,,False,False
5f8b8359-68b4-4ba5-aa62-00afdc43b453,1689224899087,videos/1-al_islam/1689224899087.mp4,1-al_islam,fr,,thumbnails/1-al_islam/cpl3.png,5m52s,2023,8.77,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,7681,,False,False
2406ac75-f8ad-4aad-8c1b-c90e72a09c1c,1689242270017,videos/1-al_islam/1689242270017.mp4,1-al_islam,fr,,thumbnails/1-al_islam/cpl3.png,1m0s,2023,8.14,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,52221,,False,False
6f340ed4-b5d4-4b66-a28d-597a0159d9b0,1689541170810,videos/1-al_islam/1689541170810.mp4,1-al_islam,fr,,thumbnails/1-al_islam/cpl3.png,2m59s,2023,9.14,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,14437,,False,False
dadb65a5-7394-46b7-a4b9-4801597681f8,1689541484070,videos/1-al_islam/1689541484070.mp4,1-al_islam,fr,,thumbnails/1-al_islam/cpl3.png,0m38s,2023,4.34,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,43266,,False,False
e1802944-9e07-46a1-8657-0f65cf96032a,1689795000818,videos/1-al_islam/1689795000818.mp4,1-al_islam,fr,,thumbnails/1-al_islam/cpl3.png,0m59s,2023,5.36,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,34564,,False,False
42b7bc53-a4ec-4e14-bfbe-907062f859d6,1690047451576,videos/1-al_islam/1690047451576.mp4,1-al_islam,fr,,thumbnails/1-al_islam/cpl3.png,2m24s,2023,6.59,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,38652,,False,False
61aa3c77-7a14-4943-81ff-3dcc79ee0934,1690915431336,videos/1-al_islam/1690915431336.mp4,1-al_islam,fr,,thumbnails/1-al_islam/cpl3.png,2m39s,2023,8.48,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,20984,,False,False
78111e2a-f2d7-423c-912b-cf62b4d84896,1690931456873,videos/1-al_islam/1690931456873.mp4,1-al_islam,fr,,thumbnails/1-al_islam/cpl3.png,1m0s,2023,9.88,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,45183,,False,False
87ca40cc-cc74-4906-9d2c-dbdb6c88f1fc,1691061584718,videos/1-al_islam/1691061584718.mp4,1-al_islam,fr,,thumbnails/1-al_islam/cpl3.png,3m12s,2023,6.6,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,67842,,False,False
36b4520f-5327-4e57-950c-da9e4eaeb07f,1691097980677,videos/1-al_islam/1691097980677.mp4,1-al_islam,fr,,thumbnails/1-al_islam/cpl3.png,1m4s,2023,4.87,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,5129,,False,False
a58abae5-80a9-4079-bbee-8428f68f1156,1691129146402,videos/1-al_islam/1691129146402.mp4,1-al_islam,fr,,thumbnails/1-al_islam/cpl3.png,1m51s,2023,8.05,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,13347,,False,False
c224e044-1098-4c77-97f4-5d1e0d166feb,1691146834688,videos/1-al_islam/1691146834688.mp4,1-al_islam,fr,,thumbnails/1-al_islam/cpl3.png,0m43s,2023,9.31,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,61352,,False,False
50768e1e-1ee5-42ba-80e8-7fbc14f0d112,1691270215335,videos/1-al_islam/1691270215335.mp4,1-al_islam,fr,,thumbnails/1-al_islam/cpl3.png,10m0s,2023,4.85,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,49422,,False,False
a688c56a-192d-43e0-a8d5-f215a08cde29,1691309918161,videos/1-al_islam/1691309918161.mp4,1-al_islam,fr,,thumbnails/1-al_islam/cpl3.png,2m19s,2023,8.25,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,19457,,False,False
ff745c9b-d18e-4af1-a1c6-657a33d6ba8b,1691343233467,videos/1-al_islam/1691343233467.mp4,1-al_islam,fr,,thumbnails/1-al_islam/cpl3.png,0m33s,2023,7.25,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,43858,,False,False
02e370be-e02a-4221-b56d-6eaaabddae5e,1691359666045,videos/1-al_islam/1691359666045.mp4,1-al_islam,fr,,thumbnails/1-al_islam/cpl3.png,3m38s,2023,8.85,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,70831,,False,False
cfee3d22-26af-4b48-a4c9-1d00ea482aa1,1691437029803,videos/1-al_islam/1691437029803.mp4,1-al_islam,fr,,thumbnails/1-al_islam/cpl3.png,1m53s,2023,8.06,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,67454,,False,False
1d27c1f0-70b2-43aa-8c6d-d22863bf9f0f,1691438761780,videos/1-al_islam/1691438761780.mp4,1-al_islam,fr,,thumbnails/1-al_islam/cpl3.png,1m16s,2023,6.91,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,54486,,False,False
88668d6f-2cc5-4342-9ee3-2c5a7407ffd4,1691491670484,videos/1-al_islam/1691491670484.mp4,1-al_islam,fr,,thumbnails/1-al_islam/cpl3.png,0m15s,2023,4.63,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,44229,,False,False
a7cedb9d-6f9a-4827-929e-886773a8f7df,1691954426123,videos/1-al_islam/1691954426123.mp4,1-al_islam,fr,,thumbnails/1-al_islam/cpl3.png,1m0s,2023,5.72,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,73724,,False,False
10123ef1-9511-4bd8-be01-c46c764af1c3,1692086003922,videos/1-al_islam/1692086003922.mp4,1-al_islam,fr,,thumbnails/1-al_islam/cpl3.png,0m36s,2023,8.44,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,51443,,False,False
685fd1dd-b58c-4b73-b31e-8d02c195f2d7,1692134606047,videos/1-al_islam/1692134606047.mp4,1-al_islam,fr,,thumbnails/1-al_islam/cpl3.png,1m13s,2023,5.21,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,65506,,False,False
43e4982a-c26c-4d3d-be48-79b2645d32be,1692868196353,videos/1-al_islam/1692868196353.mp4,1-al_islam,fr,,thumbnails/1-al_islam/cpl3.png,2m25s,2023,7.45,"Pas encore de description, donc voici une citation: Le terre-eau des guerres est votre peur, leur semence est votre manque, Maudissez qui sème en terre de providences. Orland Opal",0,24855,,False,False
